Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
31/03/2020;Liban;470;12;37;2.55;7.87;89.57
31/03/2020;Laos;9;0;0;0.00;0.00;100.00
31/03/2020;Kazakhstan;343;2;24;0.58;7.00;92.42
31/03/2020;Koweït;289;0;73;0.00;25.26;74.74
31/03/2020;Corée du Sud;9786;162;5408;1.66;55.26;43.08
31/03/2020;Cambodge;109;0;23;0.00;21.10;78.90
31/03/2020;Saint-Kitts-et-Nevis;8;0;0;0.00;0.00;100.00
31/03/2020;Kirghizistan;107;0;3;0.00;2.80;97.20
31/03/2020;Kenya;59;1;1;1.69;1.69;96.61
31/03/2020;Japon;1953;56;424;2.87;21.71;75.42
31/03/2020;Jordanie;274;5;30;1.82;10.95;87.23
31/03/2020;Jamaïque;36;1;2;2.78;5.56;91.67
31/03/2020;Italie;105792;12428;15729;11.75;14.87;73.38
31/03/2020;Islande;1135;2;198;0.18;17.44;82.38
31/03/2020;Iran;44605;2898;14656;6.50;32.86;60.65
31/03/2020;Iraq;694;50;170;7.20;24.50;68.30
31/03/2020;Israël;5358;20;224;0.37;4.18;95.45
31/03/2020;Inde;1397;35;123;2.51;8.80;88.69
31/03/2020;Irlande;3235;71;5;2.19;0.15;97.65
31/03/2020;Indonésie;1528;136;81;8.90;5.30;85.80
31/03/2020;Hongrie;492;16;37;3.25;7.52;89.23
31/03/2020;Haïti;15;0;1;0.00;6.67;93.33
31/03/2020;Honduras;141;7;3;4.96;2.13;92.91
31/03/2020;Croatie;867;6;67;0.69;7.73;91.58
31/03/2020;Hong-Kong;714;4;128;0.56;17.93;81.51
31/03/2020;Guyana;12;2;0;16.67;0.00;83.33
31/03/2020;Guinée-Bissau;8;0;0;0.00;0.00;100.00
31/03/2020;Guatemala;38;1;12;2.63;31.58;65.79
31/03/2020;Grèce;1314;49;52;3.73;3.96;92.31
31/03/2020;Guinée Équatoriale;12;0;1;0.00;8.33;91.67
31/03/2020;Guadeloupe;114;4;22;3.51;19.30;77.19
31/03/2020;Guinée;22;0;0;0.00;0.00;100.00
31/03/2020;Gambie;4;1;0;25.00;0.00;75.00
31/03/2020;Ghana;161;5;31;3.11;19.25;77.64
31/03/2020;Gibraltar;69;0;34;0.00;49.28;50.72
31/03/2020;Guyane Française;43;0;6;0.00;13.95;86.05
31/03/2020;Géorgie;110;0;21;0.00;19.09;80.91
31/03/2020;Grenade;9;0;0;0.00;0.00;100.00
31/03/2020;Gabon;16;1;0;6.25;0.00;93.75
31/03/2020;Royaume-Uni;25412;1793;145;7.06;0.57;92.37
31/03/2020;France;52128;3523;9444;6.76;18.12;75.12
31/03/2020;Îles Féroé;169;0;74;0.00;43.79;56.21
31/03/2020;Finlande;1418;17;10;1.20;0.71;98.10
31/03/2020;Fidji;5;0;0;0.00;0.00;100.00
31/03/2020;Éthiopie;26;0;2;0.00;7.69;92.31
31/03/2020;Érythrée;15;0;0;0.00;0.00;100.00
31/03/2020;Espagne;95923;8464;19259;8.82;20.08;71.10
31/03/2020;Égypte;710;46;157;6.48;22.11;71.41
31/03/2020;Estonie;745;4;26;0.54;3.49;95.97
31/03/2020;Équateur;2240;75;54;3.35;2.41;94.24
31/03/2020;Algérie;716;44;46;6.15;6.42;87.43
31/03/2020;République Dominicaine;1109;51;5;4.60;0.45;94.95
31/03/2020;Dominique;12;0;0;0.00;0.00;100.00
31/03/2020;Danemark;2870;90;3;3.14;0.10;96.76
31/03/2020;Djibouti;30;0;0;0.00;0.00;100.00
31/03/2020;Allemagne;71808;775;16100;1.08;22.42;76.50
31/03/2020;République Tchèque;3308;31;45;0.94;1.36;97.70
31/03/2020;Chypre;262;8;23;3.05;8.78;88.17
31/03/2020;Cap-vert;6;1;0;16.67;0.00;83.33
31/03/2020;Cuba;186;6;8;3.23;4.30;92.47
31/03/2020;Costa Rica;347;2;4;0.58;1.15;98.27
31/03/2020;Colombie;906;16;31;1.77;3.42;94.81
31/03/2020;Chine;81524;3305;76062;4.05;93.30;2.65
31/03/2020;Cameroun;193;6;5;3.11;2.59;94.30
31/03/2020;Chili;2738;12;156;0.44;5.70;93.86
31/03/2020;Côte d'Ivoire;179;1;7;0.56;3.91;95.53
31/03/2020;Suisse;16605;433;1823;2.61;10.98;86.41
31/03/2020;Congo (Brazzaville);19;0;0;0.00;0.00;100.00
31/03/2020;République Centrafricaine;3;0;0;0.00;0.00;100.00
31/03/2020;Rép. Dém. du Congo;98;8;2;8.16;2.04;89.80
31/03/2020;Canada;8527;101;1592;1.18;18.67;80.15
31/03/2020;Belize;3;0;0;0.00;0.00;100.00
31/03/2020;Bélarus;152;1;47;0.66;30.92;68.42
31/03/2020;Botswana;4;1;0;25.00;0.00;75.00
31/03/2020;Bhoutan;4;0;0;0.00;0.00;100.00
31/03/2020;Bahamas;14;0;1;0.00;7.14;92.86
31/03/2020;Brésil;5717;201;127;3.52;2.22;94.26
31/03/2020;Bolivie;107;6;0;5.61;0.00;94.39
31/03/2020;Brunéi Darussalam;129;1;45;0.78;34.88;64.34
31/03/2020;Saint Barthélemy;6;0;1;0.00;16.67;83.33
31/03/2020;Bénin;9;0;1;0.00;11.11;88.89
31/03/2020;Burundi;2;0;0;0.00;0.00;100.00
31/03/2020;Bahreïn;567;4;295;0.71;52.03;47.27
31/03/2020;Bulgarie;399;8;17;2.01;4.26;93.73
31/03/2020;Burkina Faso;261;14;32;5.36;12.26;82.38
31/03/2020;Belgique;12775;705;1696;5.52;13.28;81.21
31/03/2020;Bangladesh;51;5;25;9.80;49.02;41.18
31/03/2020;Barbade;34;0;0;0.00;0.00;100.00
31/03/2020;Azerbaïdjan;298;5;26;1.68;8.72;89.60
31/03/2020;Bosnie-Herzégovine;420;13;17;3.10;4.05;92.86
31/03/2020;Australie;4559;18;358;0.39;7.85;91.75
31/03/2020;Autriche;10180;128;1095;1.26;10.76;87.99
31/03/2020;Argentine;1054;27;240;2.56;22.77;74.67
31/03/2020;Angola;7;2;1;28.57;14.29;57.14
31/03/2020;Arménie;532;3;30;0.56;5.64;93.80
31/03/2020;Albanie;243;15;52;6.17;21.40;72.43
31/03/2020;Antigua-et-Barbuda;7;0;0;0.00;0.00;100.00
31/03/2020;Afghanistan;174;4;5;2.30;2.87;94.83
31/03/2020;Andorre;376;12;10;3.19;2.66;94.15
31/03/2020;Émirats Arabes Unis;664;6;61;0.90;9.19;89.91
30/03/2020;Émirats Arabes Unis;611;5;61;0.82;9.98;89.20
30/03/2020;Andorre;370;8;10;2.16;2.70;95.14
30/03/2020;Afghanistan;170;4;2;2.35;1.18;96.47
30/03/2020;Antigua-et-Barbuda;7;0;0;0.00;0.00;100.00
30/03/2020;Albanie;223;11;44;4.93;19.73;75.34
30/03/2020;Arménie;482;3;30;0.62;6.22;93.15
30/03/2020;Angola;7;2;0;28.57;0.00;71.43
30/03/2020;Argentine;820;23;228;2.80;27.80;69.39
30/03/2020;Autriche;9618;108;636;1.12;6.61;92.26
30/03/2020;Australie;4361;17;257;0.39;5.89;93.72
30/03/2020;Bosnie-Herzégovine;368;10;17;2.72;4.62;92.66
30/03/2020;Azerbaïdjan;273;4;26;1.47;9.52;89.01
30/03/2020;Barbade;33;0;0;0.00;0.00;100.00
30/03/2020;Bangladesh;49;5;19;10.20;38.78;51.02
30/03/2020;Belgique;11899;513;1527;4.31;12.83;82.86
30/03/2020;Burkina Faso;246;12;31;4.88;12.60;82.52
30/03/2020;Bulgarie;359;8;17;2.23;4.74;93.04
30/03/2020;Bahreïn;515;4;279;0.78;54.17;45.05
30/03/2020;Bénin;6;0;0;0.00;0.00;100.00
30/03/2020;Saint Barthélemy;6;0;1;0.00;16.67;83.33
30/03/2020;Brunéi Darussalam;127;1;38;0.79;29.92;69.29
30/03/2020;Bolivie;97;4;0;4.12;0.00;95.88
30/03/2020;Brésil;4579;159;120;3.47;2.62;93.91
30/03/2020;Bahamas;14;0;1;0.00;7.14;92.86
30/03/2020;Bhoutan;4;0;0;0.00;0.00;100.00
30/03/2020;Botswana;3;0;0;0.00;0.00;100.00
30/03/2020;Bélarus;152;0;32;0.00;21.05;78.95
30/03/2020;Belize;3;0;0;0.00;0.00;100.00
30/03/2020;Canada;7398;80;466;1.08;6.30;92.62
30/03/2020;Rép. Dém. du Congo;81;8;2;9.88;2.47;87.65
30/03/2020;République Centrafricaine;3;0;0;0.00;0.00;100.00
30/03/2020;Congo (Brazzaville);19;0;0;0.00;0.00;100.00
30/03/2020;Suisse;15922;359;1823;2.25;11.45;86.30
30/03/2020;Côte d'Ivoire;168;1;6;0.60;3.57;95.83
30/03/2020;Chili;2449;8;156;0.33;6.37;93.30
30/03/2020;Cameroun;139;6;5;4.32;3.60;92.09
30/03/2020;Chine;81478;3304;75784;4.06;93.01;2.93
30/03/2020;Colombie;798;12;15;1.50;1.88;96.62
30/03/2020;Costa Rica;330;2;4;0.61;1.21;98.18
30/03/2020;Cuba;170;4;4;2.35;2.35;95.29
30/03/2020;Cap-vert;6;1;0;16.67;0.00;83.33
30/03/2020;Chypre;230;7;22;3.04;9.57;87.39
30/03/2020;République Tchèque;3001;23;25;0.77;0.83;98.40
30/03/2020;Allemagne;66885;645;13500;0.96;20.18;78.85
30/03/2020;Djibouti;18;0;0;0.00;0.00;100.00
30/03/2020;Danemark;2587;77;3;2.98;0.12;96.91
30/03/2020;Dominique;11;0;0;0.00;0.00;100.00
30/03/2020;République Dominicaine;901;42;4;4.66;0.44;94.89
30/03/2020;Algérie;584;35;37;5.99;6.34;87.67
30/03/2020;Équateur;1962;60;3;3.06;0.15;96.79
30/03/2020;Estonie;715;3;20;0.42;2.80;96.78
30/03/2020;Égypte;656;41;150;6.25;22.87;70.88
30/03/2020;Espagne;87956;7716;16780;8.77;19.08;72.15
30/03/2020;Érythrée;12;0;0;0.00;0.00;100.00
30/03/2020;Éthiopie;23;0;4;0.00;17.39;82.61
30/03/2020;Fidji;5;0;0;0.00;0.00;100.00
30/03/2020;Finlande;1352;13;10;0.96;0.74;98.30
30/03/2020;Îles Féroé;168;0;70;0.00;41.67;58.33
30/03/2020;France;44550;3024;7927;6.79;17.79;75.42
30/03/2020;Royaume-Uni;22384;1411;137;6.30;0.61;93.08
30/03/2020;Gabon;7;1;0;14.29;0.00;85.71
30/03/2020;Grenade;9;0;0;0.00;0.00;100.00
30/03/2020;Géorgie;103;0;20;0.00;19.42;80.58
30/03/2020;Guyane Française;43;0;6;0.00;13.95;86.05
30/03/2020;Ghana;152;5;2;3.29;1.32;95.39
30/03/2020;Gibraltar;69;0;34;0.00;49.28;50.72
30/03/2020;Gambie;4;1;0;25.00;0.00;75.00
30/03/2020;Guinée;22;0;0;0.00;0.00;100.00
30/03/2020;Guadeloupe;106;4;17;3.77;16.04;80.19
30/03/2020;Guinée Équatoriale;12;0;0;0.00;0.00;100.00
30/03/2020;Grèce;1212;43;52;3.55;4.29;92.16
30/03/2020;Guatemala;36;1;10;2.78;27.78;69.44
30/03/2020;Guinée-Bissau;8;0;0;0.00;0.00;100.00
30/03/2020;Guyana;8;1;0;12.50;0.00;87.50
30/03/2020;Hong-Kong;682;4;123;0.59;18.04;81.38
30/03/2020;Croatie;790;6;67;0.76;8.48;90.76
30/03/2020;Honduras;139;7;3;5.04;2.16;92.81
30/03/2020;Haïti;15;0;1;0.00;6.67;93.33
30/03/2020;Hongrie;447;15;34;3.36;7.61;89.04
30/03/2020;Indonésie;1414;122;75;8.63;5.30;86.07
30/03/2020;Irlande;2910;54;5;1.86;0.17;97.97
30/03/2020;Inde;1251;32;102;2.56;8.15;89.29
30/03/2020;Israël;4695;16;161;0.34;3.43;96.23
30/03/2020;Iraq;630;46;152;7.30;24.13;68.57
30/03/2020;Iran;41495;2757;13911;6.64;33.52;59.83
30/03/2020;Islande;1086;2;157;0.18;14.46;85.36
30/03/2020;Italie;101739;11591;14620;11.39;14.37;74.24
30/03/2020;Jamaïque;36;1;2;2.78;5.56;91.67
30/03/2020;Jordanie;268;5;26;1.87;9.70;88.43
30/03/2020;Japon;1866;54;424;2.89;22.72;74.38
30/03/2020;Kenya;50;1;1;2.00;2.00;96.00
30/03/2020;Kirghizistan;94;0;3;0.00;3.19;96.81
30/03/2020;Saint-Kitts-et-Nevis;7;0;0;0.00;0.00;100.00
30/03/2020;Cambodge;107;0;21;0.00;19.63;80.37
30/03/2020;Corée du Sud;9661;158;5228;1.64;54.11;44.25
30/03/2020;Koweït;266;0;72;0.00;27.07;72.93
30/03/2020;Kazakhstan;302;1;21;0.33;6.95;92.72
30/03/2020;Laos;8;0;0;0.00;0.00;100.00
30/03/2020;Liban;446;11;35;2.47;7.85;89.69
30/03/2020;Sainte-Lucie;9;0;1;0.00;11.11;88.89
30/03/2020;Liechtenstein;62;0;0;0.00;0.00;100.00
30/03/2020;Sri Lanka;122;2;15;1.64;12.30;86.07
30/03/2020;Libéria;3;0;0;0.00;0.00;100.00
30/03/2020;Lituanie;491;7;7;1.43;1.43;97.15
30/03/2020;Luxembourg;1988;22;40;1.11;2.01;96.88
30/03/2020;Lettonie;376;0;1;0.00;0.27;99.73
30/03/2020;Libye;8;0;0;0.00;0.00;100.00
30/03/2020;Maroc;556;33;15;5.94;2.70;91.37
30/03/2020;Monaco;49;1;1;2.04;2.04;95.92
30/03/2020;Moldavie;298;2;15;0.67;5.03;94.30
30/03/2020;Montenegro;91;1;0;1.10;0.00;98.90
30/03/2020;Saint Martin;15;1;2;6.67;13.33;80.00
30/03/2020;Madagascar;43;0;0;0.00;0.00;100.00
30/03/2020;Mali;25;2;0;8.00;0.00;92.00
30/03/2020;Macédoine;285;7;12;2.46;4.21;93.33
30/03/2020;Birmanie;14;0;0;0.00;0.00;100.00
30/03/2020;Macao;38;0;10;0.00;26.32;73.68
30/03/2020;Mongolie;12;0;2;0.00;16.67;83.33
30/03/2020;Martinique;93;1;0;1.08;0.00;98.92
30/03/2020;Mauritanie;5;1;2;20.00;40.00;40.00
30/03/2020;Malte;156;0;2;0.00;1.28;98.72
30/03/2020;Maurice;128;3;0;2.34;0.00;97.66
30/03/2020;Mexique;993;20;35;2.01;3.52;94.46
30/03/2020;Maldives;17;0;13;0.00;76.47;23.53
30/03/2020;Mozambique;8;0;0;0.00;0.00;100.00
30/03/2020;Malaisie;2626;37;479;1.41;18.24;80.35
30/03/2020;Namibie;11;0;2;0.00;18.18;81.82
30/03/2020;Nouvelle-Calédonie;15;0;0;0.00;0.00;100.00
30/03/2020;Niger;27;3;0;11.11;0.00;88.89
30/03/2020;Nigéria;131;2;8;1.53;6.11;92.37
30/03/2020;Nicaragua;4;1;0;25.00;0.00;75.00
30/03/2020;Norvège;4445;32;12;0.72;0.27;99.01
30/03/2020;Pays-Bas;11817;865;253;7.32;2.14;90.54
30/03/2020;Népal;5;0;1;0.00;20.00;80.00
30/03/2020;Nouvelle-Zélande;589;1;63;0.17;10.70;89.13
30/03/2020;Oman;179;0;29;0.00;16.20;83.80
30/03/2020;Panama;989;24;4;2.43;0.40;97.17
30/03/2020;Pérou;950;24;53;2.53;5.58;91.89
30/03/2020;Polynésie Française;36;0;0;0.00;0.00;100.00
30/03/2020;Papouasie-Nouvelle-Guinée;1;0;0;0.00;0.00;100.00
30/03/2020;Philippines;1546;78;42;5.05;2.72;92.24
30/03/2020;Pologne;2055;31;7;1.51;0.34;98.15
30/03/2020;Pakistan;1717;21;76;1.22;4.43;94.35
30/03/2020;Palestine;116;1;18;0.86;15.52;83.62
30/03/2020;Portugal;6408;140;43;2.18;0.67;97.14
30/03/2020;Paraguay;64;3;1;4.69;1.56;93.75
30/03/2020;Qatar;693;1;51;0.14;7.36;92.50
30/03/2020;Réunion;224;0;1;0.00;0.45;99.55
30/03/2020;Roumanie;2109;65;209;3.08;9.91;87.01
30/03/2020;Serbie;785;16;0;2.04;0.00;97.96
30/03/2020;Fédération de Russie;1836;9;66;0.49;3.59;95.92
30/03/2020;Rwanda;70;0;0;0.00;0.00;100.00
30/03/2020;Arabie Saoudite;1453;8;115;0.55;7.91;91.53
30/03/2020;Seychelles;8;0;0;0.00;0.00;100.00
30/03/2020;Soudan;6;2;0;33.33;0.00;66.67
30/03/2020;Suède;4028;146;16;3.62;0.40;95.98
30/03/2020;Singapour;879;3;228;0.34;25.94;73.72
30/03/2020;Slovénie;756;11;10;1.46;1.32;97.22
30/03/2020;Slovaquie;336;0;7;0.00;2.08;97.92
30/03/2020;Sénégal;162;0;27;0.00;16.67;83.33
30/03/2020;Saint-Marin;230;25;13;10.87;5.65;83.48
30/03/2020;Somalie;3;0;0;0.00;0.00;100.00
30/03/2020;Suriname;8;0;0;0.00;0.00;100.00
30/03/2020;Syrie;10;2;0;20.00;0.00;80.00
30/03/2020;El Salvador;30;0;0;0.00;0.00;100.00
30/03/2020;Eswatini;9;0;0;0.00;0.00;100.00
30/03/2020;Togo;30;1;1;3.33;3.33;93.33
30/03/2020;Tchad;5;0;0;0.00;0.00;100.00
30/03/2020;Thaïlande;1524;9;229;0.59;15.03;84.38
30/03/2020;Timor-Leste;1;0;0;0.00;0.00;100.00
30/03/2020;Turquie;10827;168;162;1.55;1.50;96.95
30/03/2020;Tunisie;312;8;3;2.56;0.96;96.47
30/03/2020;Trinité-et-Tobago;82;3;1;3.66;1.22;95.12
30/03/2020;Taïwan;306;5;39;1.63;12.75;85.62
30/03/2020;Tanzanie;19;0;1;0.00;5.26;94.74
30/03/2020;Ouganda;33;0;0;0.00;0.00;100.00
30/03/2020;Ukraine;548;13;8;2.37;1.46;96.17
30/03/2020;États-Unis;161831;2978;5644;1.84;3.49;94.67
30/03/2020;Ouzbékistan;149;2;7;1.34;4.70;93.96
30/03/2020;Uruguay;310;1;0;0.32;0.00;99.68
30/03/2020;Vatican;6;0;0;0.00;0.00;100.00
30/03/2020;St-Vincent / Grenadines;1;0;1;0.00;100.00;0.00
30/03/2020;Venezuela;135;3;39;2.22;28.89;68.89
30/03/2020;Viet Nam;203;0;55;0.00;27.09;72.91
30/03/2020;Kosovo;94;1;1;1.06;1.06;97.87
30/03/2020;Mayotte;82;0;10;0.00;12.20;87.80
30/03/2020;Afrique du Sud;1326;3;31;0.23;2.34;97.44
30/03/2020;Zimbabwe;7;1;0;14.29;0.00;85.71
30/03/2020;Zambie;35;0;0;0.00;0.00;100.00
30/03/2020;Autres;714;10;603;1.40;84.45;14.15
29/03/2020;Autres;714;10;603;1.40;84.45;14.15
29/03/2020;Zambie;29;0;0;0.00;0.00;100.00
29/03/2020;Zimbabwe;7;1;0;14.29;0.00;85.71
29/03/2020;Afrique du Sud;1280;2;31;0.16;2.42;97.42
29/03/2020;Mayotte;63;0;0;0.00;0.00;100.00
29/03/2020;Kosovo;94;1;1;1.06;1.06;97.87
29/03/2020;Viet Nam;188;0;25;0.00;13.30;86.70
29/03/2020;Venezuela;119;2;39;1.68;32.77;65.55
29/03/2020;St-Vincent / Grenadines;1;0;1;0.00;100.00;0.00
29/03/2020;Vatican;6;0;0;0.00;0.00;100.00
29/03/2020;Ouzbékistan;144;2;7;1.39;4.86;93.75
29/03/2020;États-Unis;140909;2467;2665;1.75;1.89;96.36
29/03/2020;Uruguay;304;1;0;0.33;0.00;99.67
29/03/2020;Ouganda;33;0;0;0.00;0.00;100.00
29/03/2020;Tanzanie;14;0;1;0.00;7.14;92.86
29/03/2020;Ukraine;475;10;6;2.11;1.26;96.63
29/03/2020;Taïwan;298;2;30;0.67;10.07;89.26
29/03/2020;Trinité-et-Tobago;78;3;1;3.85;1.28;94.87
29/03/2020;Tunisie;312;8;2;2.56;0.64;96.79
29/03/2020;Turquie;9217;131;105;1.42;1.14;97.44
29/03/2020;Timor-Leste;1;0;0;0.00;0.00;100.00
29/03/2020;Thaïlande;1388;7;97;0.50;6.99;92.51
29/03/2020;Tchad;3;0;0;0.00;0.00;100.00
29/03/2020;Togo;25;1;1;4.00;4.00;92.00
29/03/2020;Eswatini;9;0;0;0.00;0.00;100.00
29/03/2020;El Salvador;24;0;0;0.00;0.00;100.00
29/03/2020;Syrie;9;1;0;11.11;0.00;88.89
29/03/2020;Suriname;8;0;0;0.00;0.00;100.00
29/03/2020;Somalie;3;0;0;0.00;0.00;100.00
29/03/2020;Saint-Marin;224;22;6;9.82;2.68;87.50
29/03/2020;Sénégal;142;0;27;0.00;19.01;80.99
29/03/2020;Slovaquie;314;0;2;0.00;0.64;99.36
29/03/2020;Slovénie;730;11;10;1.51;1.37;97.12
29/03/2020;Singapour;844;3;212;0.36;25.12;74.53
29/03/2020;Suède;3700;110;16;2.97;0.43;96.59
29/03/2020;Soudan;6;1;0;16.67;0.00;83.33
29/03/2020;Seychelles;8;0;0;0.00;0.00;100.00
29/03/2020;Arabie Saoudite;1299;8;66;0.62;5.08;94.30
29/03/2020;Rwanda;70;0;0;0.00;0.00;100.00
29/03/2020;Fédération de Russie;1534;8;64;0.52;4.17;95.31
29/03/2020;Roumanie;1815;43;206;2.37;11.35;86.28
29/03/2020;Serbie;741;13;0;1.75;0.00;98.25
29/03/2020;Réunion;183;0;1;0.00;0.55;99.45
29/03/2020;Qatar;634;1;48;0.16;7.57;92.27
29/03/2020;Paraguay;59;3;1;5.08;1.69;93.22
29/03/2020;Portugal;5962;119;43;2.00;0.72;97.28
29/03/2020;Palestine;109;1;18;0.92;16.51;82.57
29/03/2020;Pakistan;1597;14;29;0.88;1.82;97.31
29/03/2020;Pologne;1862;22;7;1.18;0.38;98.44
29/03/2020;Philippines;1418;71;42;5.01;2.96;92.03
29/03/2020;Papouasie-Nouvelle-Guinée;1;0;0;0.00;0.00;100.00
29/03/2020;Polynésie Française;30;0;0;0.00;0.00;100.00
29/03/2020;Pérou;852;18;16;2.11;1.88;96.01
29/03/2020;Panama;901;17;4;1.89;0.44;97.67
29/03/2020;Oman;167;0;23;0.00;13.77;86.23
29/03/2020;Nouvelle-Zélande;514;1;56;0.19;10.89;88.91
29/03/2020;Népal;5;0;1;0.00;20.00;80.00
29/03/2020;Pays-Bas;10930;772;253;7.06;2.31;90.62
29/03/2020;Norvège;4284;25;7;0.58;0.16;99.25
29/03/2020;Nicaragua;4;1;0;25.00;0.00;75.00
29/03/2020;Nigéria;111;1;3;0.90;2.70;96.40
29/03/2020;Niger;18;1;0;5.56;0.00;94.44
29/03/2020;Nouvelle-Calédonie;15;0;0;0.00;0.00;100.00
29/03/2020;Namibie;11;0;2;0.00;18.18;81.82
29/03/2020;Malaisie;2470;35;388;1.42;15.71;82.87
29/03/2020;Mozambique;8;0;0;0.00;0.00;100.00
29/03/2020;Maldives;17;0;13;0.00;76.47;23.53
29/03/2020;Mexique;848;16;4;1.89;0.47;97.64
29/03/2020;Maurice;107;3;0;2.80;0.00;97.20
29/03/2020;Malte;151;0;2;0.00;1.32;98.68
29/03/2020;Mauritanie;5;0;2;0.00;40.00;60.00
29/03/2020;Martinique;93;1;0;1.08;0.00;98.92
29/03/2020;Mongolie;12;0;0;0.00;0.00;100.00
29/03/2020;Macao;37;0;10;0.00;27.03;72.97
29/03/2020;Birmanie;10;0;0;0.00;0.00;100.00
29/03/2020;Macédoine;259;6;3;2.32;1.16;96.53
29/03/2020;Mali;18;1;0;5.56;0.00;94.44
29/03/2020;Madagascar;39;0;0;0.00;0.00;100.00
29/03/2020;Saint Martin;11;0;0;0.00;0.00;100.00
29/03/2020;Montenegro;85;1;0;1.18;0.00;98.82
29/03/2020;Moldavie;263;2;2;0.76;0.76;98.48
29/03/2020;Monaco;46;1;1;2.17;2.17;95.65
29/03/2020;Maroc;479;26;13;5.43;2.71;91.86
29/03/2020;Libye;8;0;0;0.00;0.00;100.00
29/03/2020;Lettonie;347;0;1;0.00;0.29;99.71
29/03/2020;Luxembourg;1950;21;40;1.08;2.05;96.87
29/03/2020;Lituanie;460;7;1;1.52;0.22;98.26
29/03/2020;Libéria;3;0;0;0.00;0.00;100.00
29/03/2020;Sri Lanka;117;1;11;0.85;9.40;89.74
29/03/2020;Liechtenstein;56;0;0;0.00;0.00;100.00
29/03/2020;Sainte-Lucie;9;0;1;0.00;11.11;88.89
29/03/2020;Liban;438;10;30;2.28;6.85;90.87
29/03/2020;Laos;8;0;0;0.00;0.00;100.00
29/03/2020;Kazakhstan;284;1;20;0.35;7.04;92.61
29/03/2020;Koweït;255;0;67;0.00;26.27;73.73
29/03/2020;Corée du Sud;9583;152;5033;1.59;52.52;45.89
29/03/2020;Cambodge;103;0;21;0.00;20.39;79.61
29/03/2020;Saint-Kitts-et-Nevis;2;0;0;0.00;0.00;100.00
29/03/2020;Kirghizistan;84;0;0;0.00;0.00;100.00
29/03/2020;Kenya;42;1;1;2.38;2.38;95.24
29/03/2020;Japon;1866;54;424;2.89;22.72;74.38
29/03/2020;Jordanie;259;3;18;1.16;6.95;91.89
29/03/2020;Jamaïque;32;1;2;3.13;6.25;90.63
29/03/2020;Italie;97689;10779;13030;11.03;13.34;75.63
29/03/2020;Islande;1020;2;135;0.20;13.24;86.57
29/03/2020;Iran;38309;2640;12391;6.89;32.34;60.76
29/03/2020;Iraq;547;42;143;7.68;26.14;66.18
29/03/2020;Israël;4247;15;132;0.35;3.11;96.54
29/03/2020;Inde;1024;27;95;2.64;9.28;88.09
29/03/2020;Irlande;2615;46;5;1.76;0.19;98.05
29/03/2020;Indonésie;1285;114;64;8.87;4.98;86.15
29/03/2020;Hongrie;408;13;34;3.19;8.33;88.48
29/03/2020;Haïti;15;0;1;0.00;6.67;93.33
29/03/2020;Honduras;110;3;3;2.73;2.73;94.55
29/03/2020;Croatie;713;6;52;0.84;7.29;91.87
29/03/2020;Hong-Kong;641;4;112;0.62;17.47;81.90
29/03/2020;Guyana;8;1;0;12.50;0.00;87.50
29/03/2020;Guinée-Bissau;2;0;0;0.00;0.00;100.00
29/03/2020;Guatemala;34;1;10;2.94;29.41;67.65
29/03/2020;Grèce;1156;38;52;3.29;4.50;92.21
29/03/2020;Guinée Équatoriale;12;0;0;0.00;0.00;100.00
29/03/2020;Guadeloupe;106;4;17;3.77;16.04;80.19
29/03/2020;Guinée;16;0;0;0.00;0.00;100.00
29/03/2020;Gambie;4;1;0;25.00;0.00;75.00
29/03/2020;Gibraltar;65;0;14;0.00;21.54;78.46
29/03/2020;Ghana;152;5;2;3.29;1.32;95.39
29/03/2020;Guyane Française;28;0;6;0.00;21.43;78.57
29/03/2020;Géorgie;91;0;18;0.00;19.78;80.22
29/03/2020;Grenade;9;0;0;0.00;0.00;100.00
29/03/2020;Gabon;7;1;0;14.29;0.00;85.71
29/03/2020;Royaume-Uni;19715;1231;137;6.24;0.69;93.06
29/03/2020;France;40174;2606;7202;6.49;17.93;75.59
29/03/2020;Îles Féroé;159;0;70;0.00;44.03;55.97
29/03/2020;Finlande;1240;11;10;0.89;0.81;98.31
29/03/2020;Fidji;5;0;0;0.00;0.00;100.00
29/03/2020;Éthiopie;21;0;1;0.00;4.76;95.24
29/03/2020;Érythrée;12;0;0;0.00;0.00;100.00
29/03/2020;Espagne;80110;6803;14709;8.49;18.36;73.15
29/03/2020;Égypte;609;40;132;6.57;21.67;71.76
29/03/2020;Estonie;679;3;20;0.44;2.95;96.61
29/03/2020;Équateur;1924;58;3;3.01;0.16;96.83
29/03/2020;Algérie;511;31;31;6.07;6.07;87.87
29/03/2020;République Dominicaine;859;39;3;4.54;0.35;95.11
29/03/2020;Dominique;11;0;0;0.00;0.00;100.00
29/03/2020;Danemark;2405;72;3;2.99;0.12;96.88
29/03/2020;Djibouti;18;0;0;0.00;0.00;100.00
29/03/2020;Allemagne;62095;533;9211;0.86;14.83;84.31
29/03/2020;République Tchèque;2817;16;11;0.57;0.39;99.04
29/03/2020;Chypre;214;5;15;2.34;7.01;90.65
29/03/2020;Cap-vert;6;1;0;16.67;0.00;83.33
29/03/2020;Cuba;139;3;4;2.16;2.88;94.96
